Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:42:32,11/8/2025 8:51:30,100,538,True,11/8/2025 8:51:31,R_7i1zVh8FqWEpxDz,0.800000011920929,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage",,"Computer/laptop,Smartphone",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Very,,,,,,,,,Moderately,,,,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets)",,Somewhat difficult,Neither easy nor difficult,,,,,,,,,,,Nola Ready (City of New Orleans),,Moderately influential,"Local news station apps (e.g., 4WWL)",,Information is too too difficult to understand,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Rarely,Not applicable,,Faith-based organizations,,I do not rent or own my home.,Yes,I do not know,"Car insurance,Homeowner’s Insurance",,35-54,"Associate's Degree or Technical Degree/Certification (e.g., Junior/community college)","Less than $10,000",Prefer not to answer,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,13698682
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:45:33,11/8/2025 8:52:52,100,438,True,11/8/2025 8:52:52,R_1kUD8DiuibyVfO0,0.8999999761581420,70126,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Inability to work due to weather",,Tablet,,Text alerts or emergency notifications,,I was able to quickly find the information I needed.,,,,,,,,Extremely,,,,,,,,,,,,,Extremely,"Evacuation orders/mandatory notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Very easy,,,,,,,Very easy,Very easy,,,,National Weather Service,,Extremely influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X)",,Power outages,,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Always,Not applicable,,"Common Ground,Emergency Legal Responders (ELR)",,I rent my home.,No,No,,,35-54,"Associate's Degree or Technical Degree/Certification (e.g., Junior/community college)","$35,000 to $49,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,927790
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:44:46,11/8/2025 8:55:21,100,635,True,11/8/2025 8:55:22,R_1o0xR6xNWQSpE4V,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Immediately after the event,Loss of income,,"In person (i.e., word of mouth),Radio,Smartphone,Television",,"Community sources (e.g., friends, family, social groups)",,"Local government (e.g., city, state)",,Extremely,,,,,,,,,,,,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Ground,,I rent my home.,No,No,,,65+,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weather updates (e.g., extended heat, rain),Business closure updates,Power outage updates,Street closure updates",,Somewhat difficult,,Somewhat difficult,Somewhat difficult,Somewhat difficult,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,Never,Never,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),Nextdoor App",,"Internet outages,Difficulty finding neighborhood-level information",,,,Often,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,immediately after,35210950
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:53:27,11/8/2025 8:55:50,100,142,True,11/8/2025 8:55:50,R_7B8sPFCenxykUHZ,0.800000011920929,70117,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Loss of income,,"In person (i.e., word of mouth),Radio",,"Local news (e.g., TV, radio)",,I was able to quickly find the information I needed.,,,,Moderately,,,,,,,,,,,,,,,,,Somewhat,"Evacuation orders/mandatory notices,Rainfall forecast",,Very easy,,Somewhat easy,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Moderately influential,NOLA Ready,,Information is not available in my language,,"In-person support (e.g., local organizers),Local, neighborhood-scale information",,Sometimes,Creole,,Imagine WaterWorks,,I own my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$15,000 to $24,999","American Indian or Alaska Native,Black or African American",,,Female,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,29069175
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:52:34,11/8/2025 8:57:40,100,306,True,11/8/2025 8:57:40,R_1OpfzWv2NLxQcR3,0.800000011920929,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Uninsured furniture or other assets,,Television,,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio)",,,,Moderately,,,,,,,,,,,Extremely,,,,,,,Sandbag pickup,,,,,,,Somewhat easy,,,,,,,I do not receive text or app alerts,,Moderately influential,UNITY of Greater New Orleans,,Information is too too difficult to understand,,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Sometimes,Not applicable,,Imagine WaterWorks,,I own my home.,No,No,,,35-54,Prefer not to answer,"$10,000 to $14,999","Black or African American,Native Hawaiian or Other Pacific Islander",,Yes,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,13235766
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:57:10,11/8/2025 9:02:21,100,311,True,11/8/2025 9:02:22,R_6CTheiXDtlw8dkL,0.8999999761581420,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Uninsured home damage,,Radio,,"Local news (e.g., TV, radio)",,"Local government (e.g., city, state)",,,,Very,,,,,,,,,,Very,,,,,,,,Shelter opening,,,,,,Very easy,,,,,,,,"Utility providers (e.g., Entergy)",,Moderately influential,UNITY of Greater New Orleans,,Difficulty finding neighborhood-level information,,"Local, neighborhood-scale information",,Always,Not applicable,,Common Ground,,I rent my home.,No,No,,,65+,Prefer not to answer,"$10,000 to $14,999",Black or African American,,,Female,,Hearing difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,1427365
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:56:29,11/8/2025 9:04:17,100,467,True,11/8/2025 9:04:17,R_39bNvZCDe6oCJMd,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Loss of income,,Television,,"Online search (e.g., Google, Safari)",,"Local government (e.g., city, state)",,,,,,Moderately,,,,,,,,,,,,,,,,Sandbag pickup,,,,,,,Very easy,,,,,,,I do not receive text or app alerts,,Very influential,NOLA Ready,,Power outages,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Often,Not applicable,,Common Ground,,I rent my home.,Yes,,Life insurance,,65+,Some college,"$10,000 to $14,999",Black or African American,,,Female,,Hearing difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,33399583
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:58:25,11/8/2025 9:06:08,100,462,True,11/8/2025 9:06:08,R_3Sb6olN0QrnbYZz,0.800000011920929,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering car damage",,"Computer/laptop,Smartphone,Tablet,Television",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,Extremely,,,,,,,,Very,Very,Extremely,Moderately,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps",,Very easy,Somewhat easy,,,Somewhat easy,Very easy,Somewhat easy,Somewhat easy,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,"Conflicting information from different sources,Accessing a smartphone or other device,Power outages",,"In-person support (e.g., local organizers),Local, neighborhood-scale information",,Always,Not applicable,,"Common Ground,Neighborhood associations",,I own my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,4013967
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:38:52,11/8/2025 9:09:58,100,1865,True,11/8/2025 9:09:59,R_6n0I4XwBypwU9iM,0.800000011920929,70126,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Long-term recovery after the event,I am not worried about covering expenses,,"Computer/laptop,Tablet",,"Community sources (e.g., friends, family, social groups)",,"Community sources (e.g., friends, family, social groups),Online search (e.g., Google, Safari)",,Extremely,,,,,,,,,,,Extremely,,,,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emergency Legal Responders (ELR),,I rent my home.,No,No,,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$15,000 to $24,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assistance navigating my recovery process,Financial aid resources",,First 6 weeks,,,,,,,,,Neither easy nor difficult,,Very difficult,,,,,,,"Contractors/infrastructure repairing,Housing or temporary shelter options",,"American Red Cross App,FEMA,211",,Difficulty verifying accuracy of information,,"Trusted messengers (e.g., community organizations)",,Sometimes,Not applicable,,hurricane,to recover from,38097394
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:54:05,11/8/2025 9:05:20,100,674,True,11/8/2025 9:20:21,R_3rDnbRO0RtNLAYS,0.699999988079071,Other,70122,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Radio,Smartphone,Television",,"Local news (e.g., TV, radio)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Very,,,,,,,,,,,,Very,,,,,,"Evacuation orders/mandatory notices,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps",,Somewhat easy,,,,Somewhat easy,Somewhat easy,Somewhat easy,Somewhat easy,,,,,I do not know which agency sends texts,,Very influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Internet and cell data outages,Power outages",,I do not have any issues with available flood information.,,Rarely,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,No,No,,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,40017386
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:12:57,11/8/2025 9:20:40,100,462,True,11/8/2025 9:20:40,R_7zoMi9qjfrnAFMt,0.8999999761581420,70125,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"In person (i.e., word of mouth)",,"Community sources (e.g., friends, family, social groups)",,"Community sources (e.g., friends, family, social groups)",,Extremely,,,,,,,,,,,Extremely,,,,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Shelter opening,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,,Neither easy nor difficult,,Neither easy nor difficult,,,,Neither easy nor difficult,,,,I do not receive text or app alerts,,,I do not use mobile apps.,,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Information is too too difficult to understand,Information is not available in my language,Accessing a smartphone or other device,Internet and cell data outages,Power outages,Misinformation/Incorrect information",,"In-person support (e.g., local organizers),Local, neighborhood-scale information",,Never,Not applicable,,Common Ground,,I do not rent or own my home.,No,No,,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Male,,"Vision difficulty,Memory, concentration, or decision-making difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,21032983
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:10:59,11/8/2025 9:20:46,100,587,True,11/8/2025 9:20:47,R_1TLEri9jQh7wohM,0.800000011920929,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Loss of income",,"In person (i.e., word of mouth),Smartphone,Tablet",,"Local news (e.g., TV, radio)",,"Online search (e.g., Google, Safari)",,,,Very,,,,,,,,,,,,,Very,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets)",,Very easy,Somewhat easy,,,,,,,,,,,National Weather Service,,Very influential,NOLA Ready,,"Information is not available in my language,Internet and cell data outages,Power outages",,"Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,I am not affiliated with any community organizations.,,I do not rent or own my home.,Yes,No,"Health Insurance,Life insurance",,18-34,Some college,"Less than $10,000",Black or African American,,No,Male,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,1110701
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:15:56,11/8/2025 9:28:30,100,754,True,11/8/2025 9:28:30,R_1TAHjpWxGhVTSBb,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Insurance not fully covering car damage,Other (please specify)",Nolonger have place to live,Smartphone,,Other (please specify),Friends,"Local news (e.g., TV, radio),Online search (e.g., Google, Safari)",,,,,,,,,Extremely,,,,,,Somewhat,,Somewhat,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Status of drainage pumps",,Neither easy nor difficult,,Somewhat easy,,,,,Very difficult,,,,,I do not know which agency sends texts,,Extremely influential,"Local news station apps (e.g., 4WWL)",,"Internet and cell data outages,Power outages",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,Faith-based organizations,,I rent my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",White,,No,Female,,Other (please specify),"Chronic depression,  bipolar ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,18395893
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:17:09,11/8/2025 9:30:25,100,795,True,11/8/2025 9:30:25,R_5OHDpZ4jlF33W9Q,0.800000011920929,70121,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),Uninsured home damage,,Television,,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Very,,,,,,,,,Somewhat,,,,,,,,,"Guidance on protecting property (e.g., flood proofing, insurance, pets),Status of drainage pumps",,,Neither easy nor difficult,,,,,,Neither easy nor difficult,,,,,Nola Ready (City of New Orleans),,Slightly influential,"Local news station apps (e.g., 4WWL),NOLA Ready",,"Internet and cell data outages,Power outages",,"Trusted messengers (e.g., community organizations)",,Sometimes,Other (please specify),Mandarin,Common Ground,,I do not rent or own my home.,No,No,,,55-64,"Bachelor’s Degree (e.g., 4-year university)","$15,000 to $24,999",Asian,,Prefer not to answer,Female,,Prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,37260984
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:43:47,11/8/2025 9:53:58,100,611,True,11/8/2025 9:53:59,R_5lgWMUtVQVgO6Nj,0.8999999761581420,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),"Loss of income,Other (please specify)",Lost of supplies,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Television",,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio)",,,,Extremely,,,,,,,,,,,Extremely,,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Very easy,Neither easy nor difficult,Very easy,Very easy,,,,Very easy,Very easy,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"Local news station apps (e.g., 4WWL),Weather apps",,"Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Trusted messengers (e.g., community organizations)",,Rarely,Other (please specify),Italian,"Common Ground,Mutual Aid Disaster Relief (MADR),Neighborhood associations",,I rent my home.,No,No,,,35-54,Some college,Prefer not to answer,Other (please specify),Human,,Male,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,2924960
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:46:58,11/8/2025 9:59:09,100,730,True,11/8/2025 9:59:09,R_6Ky7O9PbJjIklyI,1,70126,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Inability to work due to weather,,"Radio,Television",,"Local news (e.g., TV, radio)",,,,,,Moderately,,,,,,,,,,,,,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Status of drainage pumps",,Neither easy nor difficult,,Neither easy nor difficult,,,,,Neither easy nor difficult,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Moderately influential,"Social media (e.g., Facebook, Instagram, Twitter/X)",,Accessing a smartphone or other device,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Sometimes,Spanish,,I am not affiliated with any community organizations.,,I rent my home.,Yes,Yes,Car insurance,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$25,000 to $34,999",Native Hawaiian or Other Pacific Islander,,,Male,,"Memory, concentration, or decision-making difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,1365858
English V2,11/10/2025 9:20 AM PST,11/8/2025 9:42:21,11/8/2025 10:04:16,100,1314,True,11/8/2025 10:04:16,R_1m7z15eiF4KtI59,0.800000011920929,70117,,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Tablet,Television",,Text alerts or emergency notifications,,I was able to quickly find the information I needed.,,,,,,,,Moderately,,,,,,,,,,,,,Very,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Very easy,Very easy,Very easy,Very easy,Very easy,Very easy,Very easy,Very easy,Very easy,,,,"National Weather Service,Utility providers (e.g., Entergy)",,Very influential,"Local news station apps (e.g., 4WWL),Nextdoor App,Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Conflicting information from different sources,Accessing a smartphone or other device,Internet and cell data outages,Power outages,Misinformation/Incorrect information",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Sometimes,Not applicable,,"Mutual Aid Disaster Relief (MADR),Neighborhood associations",,I do not rent or own my home.,No,No,,,35-54,"Associate's Degree or Technical Degree/Certification (e.g., Junior/community college)","$15,000 to $24,999",White,,No,Male,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,38847004
English V2,11/10/2025 9:20 AM PST,11/8/2025 15:09:48,11/8/2025 15:32:58,100,1389,True,11/8/2025 15:32:58,R_1jcAma5sjGWDQ4V,1,70118,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering car damage,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Tablet,Television",,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,,,Extremely,,,,,Moderately,Very,Very,Moderately,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,School and workplace closure notices,Transportation updates (e.g., public transit, road closures)",,Somewhat easy,Neither easy nor difficult,Very easy,Very easy,,,Neither easy nor difficult,,Somewhat easy,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"Local news station apps (e.g., 4WWL),Smart911,NOLA Ready,Nextdoor App,Weather apps",,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Internet and cell data outages",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,"Common Ground,Neighborhood associations",,I rent my home.,Yes,No,"Car insurance,Renter’s Insurance,Health Insurance",,55-64,Some college,"$100,000 to $149,999",White,,No,Female,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,2145893
English V2,11/10/2025 9:20 AM PST,11/8/2025 15:19:23,11/8/2025 15:53:31,100,2047,True,11/8/2025 15:53:31,R_6TOKE90guqsmTL3,1,70118,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),"Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Other (please specify)","Irreplaceable items, time it takes to get back to normal. ","Computer/laptop,Radio,Smartphone",,"Local government (e.g., city, state)",,"Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,Moderately,,,,,,,,,,,,Very,Somewhat,,,,,,Other (please specify),Pump functionality,,,,,,,,,,Somewhat easy,,,"National Weather Service,Nola Ready (City of New Orleans)",,Moderately influential,"Local news station apps (e.g., 4WWL),Smart911",,Difficulty finding neighborhood-level information,,"Local, neighborhood-scale information,Other (please specify)",Add flood sensors to in-ground water maters that can give SWB and API access to real-time neighborhood flooding,Often,Not applicable,,Neighborhood associations,,I own my home.,Yes,No,"Car insurance,Renter’s Insurance,Homeowner’s Insurance,Health Insurance",,35-54,Master’s Degree,"$75,000 to $99,999",White,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,10150409
